,keyword,title,author,body,time,date,status,votes,num_comments,num_comment_pages,link,lang
840,live,[All Platforms] Add visuals (or upload) for desktop and TV,DaleCocoDale,"I think it would be awesome to add a visuals feature, for Desktop and TV players (Roku). Some times I just don't want to see the menu while I'm listening music, to delve into the full experience of what you want to hear, visuals reenforce it and if you have the chance to customize what you watch while listing to music, it only amplifies the experience, a whole no perspective of audiovisuals. With an ""on and off "" button if the listener wants to use it or not.",12:17 AM,‎2020-04-20,,758,40,4,https://community.spotify.com/t5/Live-Ideas/All-Platforms-Add-visuals-or-upload-for-desktop-and-TV/idi-p/4933740,en
841,live,[Mobile][Playlists] Please add a Play Next option by sliding left.,SoGroovy,"Hey guys, you're doing a great job with the app! My favorite music streaming platform. However, I'd like to see an option to add a song to play next in queue. Searching for songs to add to queue can get tricky when you find a song youd like to hear next after you've already set up a queue. Instead of having to go to queue, scroll down to specific song you'd like to hear next and drag all the way back up to top of queue. Something I've been hoping to see for years and I'm happy to see I can reach out and toss a suggestion your way. Thanks to your teams hard work and progress over the years.I can't wait to see what you guys have next in store for us. Thanks again.",01:43 PM,‎2022-09-18,,62,10,1,https://community.spotify.com/t5/Live-Ideas/Mobile-Playlists-Please-add-a-Play-Next-option-by-sliding-left/idi-p/5431374,en
842,live,[Radio] AM/FM Radio Streaming,user-removed,"A suggestion like this has already been marked inactive, but I do believe that Spotify can be made a more complete service by incorporating AM and FM radio channel streaming. If it would be possible to add stations in to the radio feature, perhaps separating stations into two categories, live radio and Spotify radio, then Spotify would truly become the chosen one, giving users access to virtually every legal music listening service on the market. Listeners could use the feature for new popular music, news, and talk entertainment. Similar to the way the feature currently works, listeners could save their favorite stations, and browse through lists organized by genre, location, or amplitude/frequency. Feedback from people familiar with the way that radio stations would react to third-party streaming would be particularly appreciated to solve the business end of this proposal. Let's get this second attempt at implementing a good feature a shot at getting off the ground!",03:54 AM,‎2015-12-19,,746,70,7,https://community.spotify.com/t5/Live-Ideas/Radio-AM-FM-Radio-Streaming/idi-p/1259168,en
843,live,[Android][Other] Modernize app icon to support Android 13 Material You device theming,Andrewcpu,"Android 13 has introduced the required API to theme app icons based on user color themes. The Spotify app is a perfect candidate for this style of theming given the fact it's a simple icon that can be colored and themed independently from the actual shape of the icon. The implantation of the themed icon is relatively simple for a developer and would only require at MOST 3 hours of work for infinite benefit to users. The actual change in reality is setting a simple XML flag and pointing to the monochrome logo. There's a list of apps which are adding support for this feature here: https://9to5google.com/2022/08/27/android-13-themed-icons/ It's a good plan to add it soon because currently users consider the Spotify app icon because it's an eye sore compared to other themed app icons. The updated Material You logo is now present in the Alpha + Beta channels. However, I would say either the monochrome icon needs to be shrunk slightly, OR Spotify should drop the solid circle from the monochrome logo, and leave the 3 lines as solid instead of the 3 lines being a cut out.",05:09 PM,‎2022-09-01,,384,20,2,https://community.spotify.com/t5/Live-Ideas/Android-Other-Modernize-app-icon-to-support-Android-13-Material/idi-p/5424376,en
844,live,[All Platforms] Offer Subscription Option for Those Not Going Online Every 30 Days,rmurgaz,"This issue has been already posted several times, but no solution up to now.Some people have the problem of not having an Internet connection for months. Or at least, not good enough.This can happen to military, fishermen or humanitarian aid workers. Spotify disables the downloaded music in case the App in the device does not go ""online"" at least once every 30 days, no matter if you pay the subscription or not.Therefore, one can be paying the Premium subscription to Spotify, but not having the downloaded songs available due to a lack of Internet connection (it occurs even when there is Internet connection, but not ""good enough"" for Spotify).So, my request to Spotify is to find a different way to have the downloaded songs available even if the App cannot go online.Thank you.",09:09 PM,‎2018-07-17,,586,40,4,https://community.spotify.com/t5/Live-Ideas/All-Platforms-Offer-Subscription-Option-for-Those-Not-Going/idi-p/4529661,en
845,live,Setup Spotify Kids as a service in Sonos,Benjiiim,"I would love to be able to setup a Spotify Kids account as a service in Sonos, in order not to pollute my recommandations with my kids favorites... 🙂",04:24 PM,‎2020-04-05,,314,30,3,https://community.spotify.com/t5/Live-Ideas/Setup-Spotify-Kids-as-a-service-in-Sonos/idi-p/4923350,en
846,live,[Desktop] Bring back the popularity bars,natewrigh,Bring back the little bars that signified how popular each song was on an album!,01:24 AM,‎2021-04-14,,617,30,3,https://community.spotify.com/t5/Live-Ideas/Desktop-Bring-back-the-popularity-bars/idi-p/5187704,en
847,live,[Browse] Show upcoming album and release date on artist’s homepage,drchris,Spotify doesn’t currently provide any info as to when an upcoming album will be released or even if there’s an upcoming album at all. It would be awesome to add upcoming albums to the artist’s homepage with the expected release date. See Apple Music screenshot.,07:55 PM,‎2022-03-06,,546,20,2,https://community.spotify.com/t5/Live-Ideas/Browse-Show-upcoming-album-and-release-date-on-artist-s-homepage/idi-p/5351267,en
848,live,Support of Яндекс.Станция,Egor4,There is smart speaker Яндекс.Станция in Russia. It would be good to have Spotify on it.,02:43 PM,‎2021-12-16,,316,20,2,https://community.spotify.com/t5/Live-Ideas/Support-of-%D0%AF%D0%BD%D0%B4%D0%B5%D0%BA%D1%81-%D0%A1%D1%82%D0%B0%D0%BD%D1%86%D0%B8%D1%8F/idi-p/5316491,en
849,live,[Other] Bookmark audio books and separate them from music,murpsel,"Please implement bookmarks for audio books and separate them from music.________________________There was an idea for bookmarks in audio books. Sadly it was closed, because one half of the idea (save the position in podcasts) has been implemented, even though nearly all of the 30 pages was about people wanting this for audio books. As the moderator posted ""If you'd like to see the same behaviour for audio books, we'd recommend making a new Community Idea for this."", so this is it. There are many other audio book bookmarks requests, but they were all closed as duplicates because of the now closed idea. As an additional aspect to this, please ensure a separate handling / tagging of audio books and music. When alternating between listening to audio books and music the Spotify engine starts putting book chapters in your recommendation playlists, which doesn't make any sense whatsoever. 01/2023: It's astonishing that Spotify keeps steadfast in ignoring this simple and annoying issue. Getting a best of 2022 list with chapters of audio books still isn't a good idea.",10:10 AM,‎2018-10-15,,801,100,10,https://community.spotify.com/t5/Live-Ideas/Other-Bookmark-audio-books-and-separate-them-from-music/idi-p/4586757,en
850,live,[Community][Other] TOP 50 Slovenia chart,maya0411,"Slovenia became a recent, last year addition in availability and access to Spotify. Since almost all European countries have their own TOP 50 chart, we feel we need one too. To see the popularity of different songs in our country + the amount of streams a certain popular song or artist gets. It is also a way to bring more new listeners to the app. I hope you will implement this idea soon. Thank you for your time",02:25 PM,‎2021-05-23,,237,10,1,https://community.spotify.com/t5/Live-Ideas/Community-Other-TOP-50-Slovenia-chart/idi-p/5210132,en
